0,0.04800146488845485
1,0.047876461073641165
2,0.04825147251808222
3,0.04800146488845485
4,0.04800146488845485
5,0.04775145725882748
6,0.047876461073641165
7,0.047876461073641165
8,0.047876461073641165
9,0.04800146488845485
10,0.04812646870326853
11,0.047876461073641165
12,0.04800146488845485
13,0.04800146488845485
14,0.04800146488845485
15,0.04825147251808222
16,0.04800146488845485
17,0.04800146488845485
18,0.04800146488845485
19,0.04800146488845485
20,0.04800146488845485
21,0.04800146488845485
22,0.04800146488845485
23,0.04800146488845485
24,0.047876461073641165
25,0.047876461073641165
26,0.04800146488845485
27,0.04812646870326853
28,0.04800146488845485
29,0.04800146488845485
30,0.04812646870326853
31,0.04800146488845485
32,0.0476264534440138
33,0.04800146488845485
34,0.047876461073641165
35,0.047876461073641165
36,0.04812646870326853
37,0.047876461073641165
38,0.04800146488845485
39,0.04800146488845485
40,0.047876461073641165
41,0.04812646870326853
42,0.04800146488845485
43,0.04812646870326853
44,0.04800146488845485
45,0.04800146488845485
46,0.04800146488845485
47,0.04800146488845485
48,0.04800146488845485
49,0.04800146488845485
50,0.047876461073641165
51,0.047876461073641165
52,0.047876461073641165
53,0.04775145725882748
54,0.04775145725882748
55,0.04812646870326853
56,0.04812646870326853
57,0.047876461073641165
58,0.04812646870326853
59,0.047876461073641165
60,0.04800146488845485
61,0.04800146488845485
62,0.047876461073641165
63,0.04825147251808222
64,0.04812646870326853
65,0.04800146488845485
66,0.04800146488845485
67,0.0483764763328959
68,0.04825147251808222
69,0.04850148014770959
70,0.0483764763328959
71,0.04850148014770959
72,0.04850148014770959
73,0.048751487777336955
74,0.048626483962523274
75,0.1306289864803003
76,0.33926035340433974
77,0.44913870662556843
78,0.6468947416608173
79,0.7621482589190345
80,1.015906002990814
81,1.0856581316568499
82,1.2319125949888607
83,1.2364127323221534
84,1.2859142429883725
85,1.384417249061556
86,1.4261685232093266
87,1.4949206213568529
88,1.5620476699118016
89,1.7019269386883145
90,1.7875545518356883
91,1.822180608539079
92,1.9019330423902097
93,1.921183629871517
94,2.033812067018647
95,2.031687002166814
96,2.0300619525742367
97,2.027436872463149
98,2.02681185338908
99,2.027311868648335
100,2.027186864833521
101,2.02781188390759
102,2.027311868648335
103,2.02781188390759
104,2.027061861018708
105,2.027186864833521
106,2.0260618305001987
107,2.0259368266853848
108,2.026186834315012
109,2.026561845759453
110,2.0263118381298257
111,2.026186834315012
112,2.0256868190557578
113,2.012936429944762
114,1.890307687612537
115,1.6257996154667806
116,1.466419751579333
117,1.4605445722830899
118,1.4704198736533707
119,1.451294289986877
120,1.301539719840083
121,1.241287881099887
122,1.1174091006195257
123,0.9406537064729759
124,0.9116528214362011
125,0.833650440992462
126,0.7880240485854672
127,0.7716485488448744
128,0.7272721945860164
129,0.6416445814386426
130,0.6210189519943846
131,0.6135187231055635
132,0.45951402325510426
133,0.4103875240333262
134,0.34776061281167026
135,0.271008270516068
136,0.22788195440534684
137,0.19888106936857203
138,0.15387969603564564
